idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
59,3.8749999999999396,3.8749999999999396,-8.428204228542455,-5.672970582114013,-2.755233646428451,-8.427255119021195,-5.672970582114013,-2.7542845369071927,1.6532053797335233,-39.61134740764536,1,243.0,320.0,1600.0,-60.0
60,3.9149999999999388,3.9149999999999388,-8.34921901288169,-7.292947757373135,-1.0562712555085625,-8.350648480504006,-7.292947757373135,-1.0577007231308642,2.1764219786604673,-41.16615010731361,1,290.5,320.0,1600.0,-60.0
61,3.954999999999938,3.954999999999938,-8.255851126160877,-8.972011071631293,0.716159945470423,-8.25320552897249,-8.972011071631293,0.7188055426587994,2.6948258673435537,-42.590429053079944,1,340.0,320.0,1600.0,-60.0
62,3.994999999999937,3.994999999999937,-8.134968010626892,-10.705583564091766,2.570615553464876,-8.135142211097614,-10.705583564091766,2.570441352994152,3.207244662894612,-43.90668380375596,1,391.8333333333333,320.0,1600.0,-27.289594426302337
63,4.034999999999936,4.034999999999936,-7.993325615518728,-12.389292559221923,4.3959669437032005,-7.996721425057842,-12.389292559221923,4.392571134164086,3.71250318978968,-32.66717521988761,1,443.0,320.0,1600.0,-27.289594426302337
64,4.074999999999935,4.074999999999935,-7.842559969983284,-13.440856100354708,5.598296130371409,-7.838253127634662,-13.440856100354708,5.602602972720035,4.209423776648289,-24.855716021841207,1,476.8333333333333,320.0,1600.0,-27.289594426302337
65,4.1149999999999345,4.1149999999999345,-7.66063086216306,-14.43279082827662,6.7721599661135485,-7.660094421112926,-14.43279082827662,6.772696407163693,4.69682697820487,-24.844520550547404,1,510.0,320.0,1600.0,60.0
66,4.154999999999934,4.154999999999934,-7.462916105443725,-15.256844260818749,7.793928155375028,-7.462649601953029,-15.256844260818749,7.794194658865706,5.1735327723515745,-2.4339116610976337,1,539.0,320.0,1600.0,60.0
67,4.194999999999933,4.194999999999933,-7.2494942789725485,-14.325142805821015,7.075648526848454,-7.246370151381959,-14.325142805821015,7.078772654439064,5.638362273152523,31.82337328322573,1,518.6,320.0,1600.0,60.0
68,4.234999999999932,4.234999999999932,-7.017457105741897,-12.970224341522995,5.952767235781096,-7.011754646615111,-12.970224341522995,5.958469694907876,6.0901399904782485,34.96265780133539,1,486.8333333333333,320.0,1600.0,60.0
69,4.274999999999931,4.274999999999931,-6.758186625020926,-11.527755414235095,4.769568789214162,-6.759348570420226,-11.527755414235095,4.768406843814859,6.52769665544982,36.88219798583213,1,453.5,320.0,1600.0,60.0
70,4.31499999999993,4.31499999999993,-6.486274635678569,-10.012667568882936,3.526392933204363,-6.489743996214891,-10.012667568882936,3.5229235726680486,6.949872618323101,38.63071381945244,1,418.6,320.0,1600.0,60.0
71,4.354999999999929,4.354999999999929,-6.2056097351213,-8.43067026724155,2.2250605321202386,-6.203579125890971,-8.43067026724155,2.22709114135057,7.3555218119424515,40.246350901008434,1,382.1666666666667,320.0,1600.0,60.0
72,4.3949999999999285,4.3949999999999285,-5.897621108878468,-6.786827955787203,0.8892068469087349,-5.901537658116945,-6.786827955787203,0.8852902976702524,7.74351625966448,41.73982021814897,1,344.8333333333333,320.0,1600.0,60.0
73,4.434999999999928,4.434999999999928,-5.587141837343751,-5.085816560581915,-0.5013252767618326,-5.584347966005513,-5.085816560581915,-0.4985314054235914,8.112751091969916,43.120375752386785,1,306.0,320.0,1600.0,60.0
74,4.474999999999927,4.474999999999927,-5.243495441596309,-3.331958337401644,-1.9115371041946787,-5.252782064761547,-3.331958337401644,-1.9208237273599025,8.462150021175406,44.3965547790247,1,266.6,320.0,1600.0,60.0
75,4.514999999999926,4.514999999999926,-4.909354019586203,-1.529248755237003,-3.380105264349197,-4.907654352241532,-1.529248755237003,-3.37840559700453,8.790671209111252,45.576248665396854,1,225.5,320.0,1600.0,60.0
76,4.554999999999925,4.554999999999925,-4.554065022165531,0.31861879328225334,-4.872683815447772,-4.549820108241055,0.31861879328225334,-4.868438901523319,9.09731344877416,46.66675214247413,1,183.6,320.0,1600.0,60.0
77,4.594999999999924,4.594999999999924,-4.175191817844677,2.208230153392492,-6.383421971237169,-4.180173741745372,2.208230153392492,-6.388403895137856,9.381122568254556,47.67480842492545,1,141.0,320.0,1600.0,-60.0
78,4.634999999999923,4.634999999999923,-3.7960023038753548,3.9135457612900018,-7.7095480651653645,-3.799646779274179,3.9135457612900018,-7.713192540564194,9.641197954147882,19.626498984044126,1,103.4,320.0,1600.0,-60.0
79,4.6749999999999226,4.6749999999999226,-3.4125083179096407,3.29910937360457,-6.7116176915142205,-3.4092055917510544,3.29910937360457,-6.708314965355612,9.876699082654746,-28.642783515755355,1,131.71428571428572,320.0,1600.0,-60.0
80,4.714999999999922,4.714999999999922,-3.0072715194979196,2.039061306741888,-5.046332826239819,-3.009848861938543,2.039061306741888,-5.048910168680436,10.08685194008888,-32.83209998858668,1,178.71428571428572,320.0,1600.0,-60.0
81,4.754999999999921,4.754999999999921,-2.603245697892703,0.6774402107760679,-3.2806859086687723,-2.6026047992932955,0.6774402107760679,-3.280045010069358,10.270955210924377,-34.93406215621411,1,228.28571428571428,320.0,1600.0,-60.0
82,4.79499999999992,4.79499999999992,-2.195189041873647,-0.7630928577090033,-1.4320961841646351,-2.1885281139890345,-0.7630928577090033,-1.425435256280025,10.428386111123732,-36.83042883969267,1,280.0,320.0,1600.0,-60.0
83,4.834999999999919,4.834999999999919,-1.7688837101124761,-2.2761768348658786,0.5072931247534029,-1.7686967666970488,-2.2761768348658786,0.5074800681688316,10.558605747493312,-38.582190769261985,1,334.1666666666667,320.0,1600.0,-60.0
84,4.874999999999918,4.874999999999918,-1.3512232517160783,-3.8563161189574706,2.5050928672413875,-1.344208515365905,-3.8563161189574706,2.5121076035915735,10.66116389028949,-40.20147881466311,1,390.0,320.0,1600.0,-60.0
85,4.914999999999917,4.914999999999917,-0.9067288531017255,-5.498440738754557,4.591711885652842,-0.916177284566681,-5.498440738754557,4.582263454187881,10.735703056190541,-41.698340208533956,1,448.5,320.0,1600.0,-60.0
86,4.954999999999917,4.954999999999917,-0.4862466124335185,-7.1978643039477275,6.7116176915142205,-0.4857293868332805,-7.1978643039477275,6.71213491711444,10.78196181185935,-43.082031814461665,1,508.2857142857143,320.0,1600.0,60.0
